run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,dmc_freq,over_voltage,policy6_freq_min,Config_Name,emc_max_freq,cpu_freq,Governor,cores_online,governor,dmc_governor,over_voltage_min,gpu_freq_min,gpu_governor,cpu_freq_min,arm_freq_min,cpu_freq_max,policy4_freq_min,policy6_freq,dmc_freq_max,arm_freq,core_freq,core_freq_min,policy0_freq,policy4_freq_max,policy0_freq_min,TestName,cpu_governor,v3d_freq_min,policy0_freq_max,Config_ID,Device,gpu_freq_max,gpu_freq,dmc_freq_min,policy6_freq_max,policy4_freq,v3d_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\clvk_arm_freq_powersave_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,900,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1441.249367,28825.015205,,,4.073333333333333,4.2
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\clvk_arm_freq_powersave_arm_freq_min1200_core_freq_min500_v3d_freq_min960\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,960,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1377.784881,27555.72515,,,4.118333333333333,4.348387096774194
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\clvk_arm_freq_powersave_arm_freq_min1200_core_freq_min500_v3d_freq_min960\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,960,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1383.48681,27669.766206,,,3.6983333333333333,4.358064516129032
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\clvk_arm_freq_powersave_arm_freq_min1200_core_freq_min500_v3d_freq_min960\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,960,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1380.332069,27606.669039,,,3.701666666666667,4.335483870967742
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min500\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2240.915764,44818.342788,,,3.39,3.7632653061224492
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min500\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2235.041708,44700.863084,,,3.3766666666666665,3.7551020408163267
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min500\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2239.217033,44784.367011,,,3.871666666666667,3.7408163265306125
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min500\run4,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2241.589684,44831.821788,,,3.89,3.742857142857143
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min500\run5,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2241.4351,44828.730788,,,3.4316666666666666,3.7591836734693875
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min500\run6,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2241.398597,44828.000436,,,3.881666666666667,3.7795918367346935
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min550\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,550,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2069.609418,41392.213512,,,3.3966666666666665,3.771428571428571
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min550\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,550,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2067.504181,41350.11142,,,3.8483333333333336,3.7906976744186047
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min550\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,550,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2068.922352,41378.475512,,,3.82,3.795348837209302
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min550\run4,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,550,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2068.357594,41367.179956,,,3.4,3.771428571428571
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min550\run5,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,550,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2069.220353,41384.433734,,,3.8616666666666664,3.806122448979592
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min550\run6,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,550,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,2071.384654,41427.721568,,,3.8733333333333335,3.704081632653061
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min600\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,600,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1932.414354,38648.3152,,,3.8449999999999998,3.802325581395349
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min600\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,600,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1921.217567,38424.379273,,,3.828333333333333,3.802325581395349
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min600\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,600,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1933.444765,38668.920403,,,3.86,3.8046511627906976
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min600\run4,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,600,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1930.114255,38602.314922,,,3.435,3.7488372093023252
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min600\run5,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,600,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1932.197258,38643.974606,,,3.4183333333333334,3.795348837209302
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min600\run6,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,600,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1930.393016,38607.887903,,,3.8066666666666666,3.7534883720930234
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,650,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1815.532403,36310.674257,,,3.7983333333333333,3.827027027027027
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,650,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1817.40415,36348.11096,,,3.895,3.8186046511627905
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,650,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1816.071007,36321.449645,,,3.39,3.8513513513513513
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run4,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,650,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1820.735161,36414.729959,,,3.341666666666667,3.783720930232558
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run5,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,650,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1819.409138,36388.210182,,,3.8483333333333336,3.816279069767442
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run6,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,650,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1821.027188,36420.570163,,,3.8449999999999998,3.794594594594595
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,700,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1715.29507,34305.930276,,,3.445,3.8837837837837834
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,700,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1715.955703,34319.140183,,,3.881666666666667,3.87027027027027
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,700,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1718.815051,34376.328627,,,3.9016666666666664,3.864864864864865
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run4,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,700,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1712.866202,34257.353239,,,3.878333333333333,3.8675675675675674
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run5,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,700,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1718.387707,34367.781461,,,3.475,3.87027027027027
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run6,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,700,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1718.663767,34373.305979,,,3.4266666666666667,3.913513513513514
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,750,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1637.899327,32758.01411,,,3.478333333333333,3.902702702702703
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,750,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1635.170129,32703.431591,,,3.5633333333333335,3.9918918918918918
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,750,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1629.891864,32597.866129,,,3.945,3.935135135135135
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run4,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,750,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1636.924681,32738.521925,,,3.9616666666666664,3.989189189189189
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run5,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,750,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1631.067291,32621.372295,,,3.9066666666666667,3.8783783783783785
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run6,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,750,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1627.845684,32556.941203,,,3.881666666666667,3.881081081081081
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,800,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1560.652895,31213.087703,,,3.9466666666666668,3.994594594594595
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,800,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1563.823781,31276.504352,,,3.996666666666667,4.083783783783784
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,800,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1556.740588,31134.837963,,,3.506666666666667,3.97741935483871
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run4,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,800,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1559.16961,31183.421203,,,3.518333333333333,4.0
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run5,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,800,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1557.984874,31159.726074,,,3.5016666666666665,3.9935483870967743
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run6,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,800,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1559.574706,31191.522203,,,3.5016666666666665,4.018918918918919
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,850,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1499.675416,29993.536741,,,4.035,4.180645161290323
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,850,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1494.961701,29899.262223,,,4.011666666666667,4.087096774193548
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,850,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1492.055581,29841.141594,,,3.525,4.077419354838709
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run4,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,850,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1498.781255,29975.653594,,,3.5416666666666665,4.109677419354838
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run5,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,850,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1505.441549,30108.857408,,,3.545,4.070967741935483
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run6,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,850,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1498.036687,29960.762056,,,3.9716666666666667,4.1
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run1,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,900,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1433.753864,28675.102742,,,3.595,4.209677419354839
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run2,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,900,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1438.345987,28766.946983,,,3.5833333333333335,4.17741935483871
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run3,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,900,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1438.333634,28766.700817,,,3.565,4.161290322580645
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run4,clvk,RaspberryPiComputeModule5,,,,,clola,,,1,0,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,500,0,0,0,clvk_arm_freq_powersave,0,900,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,1439.39412,28787.907446,,,3.5883333333333334,4.132258064516129
